timestamp,iface,backlog_pkts,max__tx_packets_per_s_lag1_lag2_lag3_lag4_lag5,max__throughput_Mbps_lag1_lag2_lag3_lag4_lag5,max__tx_bytes_per_s_lag1_lag2_lag3_lag4_lag5,mean__tx_bytes_per_s_lag1_lag2_lag3_lag4_lag5,sum__tx_bytes_per_s_lag1_lag2_lag3_lag4_lag5,mean__throughput_Mbps_lag1_lag2_lag3_lag4_lag5,sum__throughput_Mbps_lag1_lag2_lag3_lag4_lag5,sum__tx_packets_per_s_lag1_lag2_lag3_lag4_lag5,mean__tx_packets_per_s_lag1_lag2_lag3_lag4_lag5,max__tx_packets_per_s_lag2_lag3_lag4_lag5,max__throughput_Mbps_lag2_lag3_lag4_lag5,max__tx_bytes_per_s_lag2_lag3_lag4_lag5,sum__tx_bytes_per_s_lag2_lag3_lag4_lag5,mean__tx_bytes_per_s_lag2_lag3_lag4_lag5,sum__throughput_Mbps_lag2_lag3_lag4_lag5,mean__throughput_Mbps_lag2_lag3_lag4_lag5,sum__tx_packets_per_s_lag2_lag3_lag4_lag5,mean__tx_packets_per_s_lag2_lag3_lag4_lag5,max__tx_packets_per_s_lag1_lag3_lag4_lag5,max__throughput_Mbps_lag1_lag3_lag4_lag5,max__tx_bytes_per_s_lag1_lag3_lag4_lag5,mean__tx_bytes_per_s_lag1_lag3_lag4_lag5,sum__tx_bytes_per_s_lag1_lag3_lag4_lag5,sum__throughput_Mbps_lag1_lag3_lag4_lag5,mean__throughput_Mbps_lag1_lag3_lag4_lag5,mean__tx_packets_per_s_lag1_lag3_lag4_lag5,sum__tx_packets_per_s_lag1_lag3_lag4_lag5,max__tx_packets_per_s_lag3_lag4_lag5,max__tx_packets_per_s_lag1_lag2_lag4_lag5,max__throughput_Mbps_lag3_lag4_lag5,max__throughput_Mbps_lag1_lag2_lag4_lag5,max__tx_bytes_per_s_lag1_lag2_lag4_lag5,max__tx_bytes_per_s_lag3_lag4_lag5,sum__tx_bytes_per_s_lag1_lag2_lag4_lag5,sum__tx_bytes_per_s_lag3_lag4_lag5,mean__tx_bytes_per_s_lag3_lag4_lag5,mean__tx_bytes_per_s_lag1_lag2_lag4_lag5,mean__throughput_Mbps_lag1_lag2_lag4_lag5,mean__throughput_Mbps_lag3_lag4_lag5,sum__throughput_Mbps_lag3_lag4_lag5,sum__throughput_Mbps_lag1_lag2_lag4_lag5,mean__tx_packets_per_s_lag1_lag2_lag4_lag5,mean__tx_packets_per_s_lag3_lag4_lag5,sum__tx_packets_per_s_lag1_lag2_lag4_lag5,sum__tx_packets_per_s_lag3_lag4_lag5,max__tx_packets_per_s_lag1_lag2_lag3_lag5,max__tx_packets_per_s_lag2_lag4_lag5,max__throughput_Mbps_lag1_lag2_lag3_lag5,max__throughput_Mbps_lag2_lag4_lag5,max__tx_bytes_per_s_lag1_lag2_lag3_lag5,max__tx_bytes_per_s_lag2_lag4_lag5,sum__tx_bytes_per_s_lag1_lag2_lag3_lag5,sum__tx_bytes_per_s_lag2_lag4_lag5,mean__tx_bytes_per_s_lag2_lag4_lag5,mean__tx_bytes_per_s_lag1_lag2_lag3_lag5,mean__throughput_Mbps_lag1_lag2_lag3_lag5,mean__throughput_Mbps_lag2_lag4_lag5,sum__throughput_Mbps_lag2_lag4_lag5,sum__throughput_Mbps_lag1_lag2_lag3_lag5,mean__tx_packets_per_s_lag2_lag4_lag5
2025-10-10 15:31:12.972204+00:00,s5-eth5,0,0.7816096625712925,0.0004377014110399,54.71267637999048,21.88507055199619,218.8507055199619,0.0002188507055199,0.0021885070551995,3.12643865028517,0.312643865028517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.7838667677332218,0.0004389653899306,0.0004389653899306,54.87067374132553,54.87067374132553,109.74134748265108,109.74134748265108,10.974134748265106,10.974134748265106,0.0001316896169791,0.0001316896169791,0.0013168961697918,0.0013168961697918,0.1567733535466443,0.1567733535466443,1.5677335354664437,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10 15:31:14.134032+00:00,s1-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s1-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s1-eth3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s1-eth4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s2-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s2-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s2-eth3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s2-eth4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s2-eth5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s3-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s3-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s3-eth3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s3-eth4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s3-eth5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s4-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s4-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s4-eth3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s4-eth4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s4-eth5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s5-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s5-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s5-eth3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s5-eth4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:14.134032+00:00,s5-eth5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,10.974134748265106,109.74134748265108,0.0013168961697918,0.0001316896169791,0.1567733535466443,1.5677335354664437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613
2025-10-10 15:31:15.294401+00:00,s1-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,109.74134748265108,10.974134748265106,0.0013168961697918,0.0001316896169791,1.5677335354664437,0.1567733535466443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613,1.3450193094334613,13.450193094334612,13.450193094334612,0.8598518819148213,0.8598518819148213,0.0004815170538722,0.0004815170538722,60.18963173403749,60.18963173403749,180.5688952021125,180.5688952021125,18.056889520211246,18.056889520211246,0.0002407585269361,0.0002407585269361,0.002407585269361,0.002407585269361,0.2579555645744464
2025-10-10 15:31:15.294401+00:00,s1-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,109.74134748265108,10.974134748265106,0.0013168961697918,0.0001316896169791,1.5677335354664437,0.1567733535466443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613,1.3450193094334613,13.450193094334612,13.450193094334612,0.8598518819148213,0.8598518819148213,0.0004815170538722,0.0004815170538722,60.18963173403749,60.18963173403749,180.5688952021125,180.5688952021125,18.056889520211246,18.056889520211246,0.0002407585269361,0.0002407585269361,0.002407585269361,0.002407585269361,0.2579555645744464
2025-10-10 15:31:15.294401+00:00,s1-eth3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,109.74134748265108,10.974134748265106,0.0013168961697918,0.0001316896169791,1.5677335354664437,0.1567733535466443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613,1.3450193094334613,13.450193094334612,13.450193094334612,0.8598518819148213,0.8598518819148213,0.0004815170538722,0.0004815170538722,60.18963173403749,60.18963173403749,180.5688952021125,180.5688952021125,18.056889520211246,18.056889520211246,0.0002407585269361,0.0002407585269361,0.002407585269361,0.002407585269361,0.2579555645744464
2025-10-10 15:31:15.294401+00:00,s1-eth4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,109.74134748265108,10.974134748265106,0.0013168961697918,0.0001316896169791,1.5677335354664437,0.1567733535466443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613,1.3450193094334613,13.450193094334612,13.450193094334612,0.8598518819148213,0.8598518819148213,0.0004815170538722,0.0004815170538722,60.18963173403749,60.18963173403749,180.5688952021125,180.5688952021125,18.056889520211246,18.056889520211246,0.0002407585269361,0.0002407585269361,0.002407585269361,0.002407585269361,0.2579555645744464
2025-10-10 15:31:15.294401+00:00,s2-eth1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,109.74134748265108,10.974134748265106,0.0013168961697918,0.0001316896169791,1.5677335354664437,0.1567733535466443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613,1.3450193094334613,13.450193094334612,13.450193094334612,0.8598518819148213,0.8598518819148213,0.0004815170538722,0.0004815170538722,60.18963173403749,60.18963173403749,180.5688952021125,180.5688952021125,18.056889520211246,18.056889520211246,0.0002407585269361,0.0002407585269361,0.002407585269361,0.002407585269361,0.2579555645744464
2025-10-10 15:31:15.294401+00:00,s2-eth2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838667677332218,0.0004389653899306,54.87067374132553,109.74134748265108,10.974134748265106,0.0013168961697918,0.0001316896169791,1.5677335354664437,0.1567733535466443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5219112051877395,2.5219112051877395,0.0014122702749051,0.0014122702749051,176.53378436314176,176.53378436314176,941.5135166034228,941.5135166034228,94.15135166034229,94.15135166034229,0.0009885891924335,0.0009885891924335,0.0098858919243357,0.0098858919243357,1.3450193094334613,1.3450193094334613,13.450193094334612,13.450193094334612,0.8598518819148213,0.8598518819148213,0.0004815170538722,0.0004815170538722,60.18963173403749,60.18963173403749,180.5688952021125,180.5688952021125,18.056889520211246,18.056889520211246,0.0002407585269361,0.0002407585269361,0.002407585269361,0.002407585269361,0.2579555645744464
